"","ExperimentName","Group","Gender","List","SubTrial","StimulDS1.CRESP","StimulDS1.RESP","StimulDS1.RT","File","Sub_Age"
"2175","Digit Symbol - Kopie",1,"male","Trial:2",65,"z","z",1328,"7_wrong2","31 _ 21"
"2176","Digit Symbol - Kopie",1,"male","Trial:2",66,"m","m",1775,"7_right","31 _ 21"
"2177","Digit Symbol - Kopie",1,"male","Trial:2",67,"m","m",772,"7_right","31 _ 21"
"2178","Digit Symbol - Kopie",1,"male","Trial:2",68,"z","z",1376,"4_wrong5","31 _ 21"
"2179","Digit Symbol - Kopie",1,"male","Trial:2",69,"z","z",3253,"5_wrong3","31 _ 21"
"2180","Digit Symbol - Kopie",1,"male","Trial:2",70,"m","m",2366,"8_right","31 _ 21"
"2181","Digit Symbol - Kopie",1,"male","Trial:2",71,"m","z",1395,"1_right","31 _ 21"
"2182","Digit Symbol - Kopie",1,"male","Trial:2",72,"z","z",5735,"8_wrong5","31 _ 21"
"2183","Digit Symbol - Kopie",1,"male","Trial:2",73,"m","m",1623,"9_right","31 _ 21"
"2184","Digit Symbol - Kopie",1,"male","Trial:2",74,"z","z",1689,"6_wrong4","31 _ 21"
"2185","Digit Symbol - Kopie",1,"male","Trial:2",75,"m","m",1233,"2_right","31 _ 21"
"2186","Digit Symbol - Kopie",1,"male","Trial:2",76,"z","z",1579,"7_wrong1","31 _ 21"
"2187","Digit Symbol - Kopie",1,"male","Trial:2",77,"z","z",1480,"3_wrong3","31 _ 21"
"2188","Digit Symbol - Kopie",1,"male","Trial:2",78,"m","m",2392,"8_right","31 _ 21"
"2189","Digit Symbol - Kopie",1,"male","Trial:2",79,"z","z",1805,"5_wrong5","31 _ 21"
"2190","Digit Symbol - Kopie",1,"male","Trial:2",80,"m","m",1440,"1_right","31 _ 21"
"2191","Digit Symbol - Kopie",1,"male","Trial:2",81,"z","z",1322,"1_wrong2","31 _ 21"
"2192","Digit Symbol - Kopie",1,"male","Trial:2",82,"m","m",2000,"4_right","31 _ 21"
"2193","Digit Symbol - Kopie",1,"male","Trial:2",83,"z","m",2875,"9_wrong5","31 _ 21"
"2194","Digit Symbol - Kopie",1,"male","Trial:2",84,"z","z",13852,"7_wrong4","31 _ 21"
"2195","Digit Symbol - Kopie",1,"male","Trial:2",85,"m","m",2329,"6_right","31 _ 21"
"2196","Digit Symbol - Kopie",1,"male","Trial:2",86,"z","z",1664,"2_wrong3","31 _ 21"
"2197","Digit Symbol - Kopie",1,"male","Trial:2",87,"m","m",1377,"3_right","31 _ 21"
"2198","Digit Symbol - Kopie",1,"male","Trial:2",88,"z","z",1653,"4_wrong3","31 _ 21"
"2199","Digit Symbol - Kopie",1,"male","Trial:2",89,"m","m",1983,"9_right","31 _ 21"
"2200","Digit Symbol - Kopie",1,"male","Trial:2",90,"z","z",2891,"3_wrong4","31 _ 21"
"2201","Digit Symbol - Kopie",1,"female","Trial:1",1,"","",NA,"8_wrong1","32 _ 24"
"2202","Digit Symbol - Kopie",1,"female","Trial:1",2,"","",NA,"3_right","32 _ 24"
"2203","Digit Symbol - Kopie",1,"female","Trial:1",3,"","",NA,"6_wrong1","32 _ 24"
"2204","Digit Symbol - Kopie",1,"female","Trial:1",4,"","",NA,"1_wrong1","32 _ 24"
"2205","Digit Symbol - Kopie",1,"female","Trial:1",5,"","",NA,"2_right","32 _ 24"
"2206","Digit Symbol - Kopie",1,"female","Trial:1",6,"","",NA,"1_right","32 _ 24"
"2207","Digit Symbol - Kopie",1,"female","Trial:1",7,"","",NA,"4_wrong2","32 _ 24"
"2208","Digit Symbol - Kopie",1,"female","Trial:1",8,"","",NA,"9_wrong3","32 _ 24"
"2209","Digit Symbol - Kopie",1,"female","Trial:1",9,"","",NA,"4_right","32 _ 24"
"2210","Digit Symbol - Kopie",1,"female","Trial:1",10,"","",NA,"5_right","32 _ 24"
"2211","Digit Symbol - Kopie",1,"female","Trial:2",1,"m","m",2072,"7_right","32 _ 24"
"2212","Digit Symbol - Kopie",1,"female","Trial:2",2,"m","m",2281,"9_right","32 _ 24"
"2213","Digit Symbol - Kopie",1,"female","Trial:2",3,"z","z",1225,"9_wrong2","32 _ 24"
"2214","Digit Symbol - Kopie",1,"female","Trial:2",4,"m","m",1492,"8_right","32 _ 24"
"2215","Digit Symbol - Kopie",1,"female","Trial:2",5,"m","m",1708,"4_right","32 _ 24"
"2216","Digit Symbol - Kopie",1,"female","Trial:2",6,"z","z",2347,"8_wrong3","32 _ 24"
"2217","Digit Symbol - Kopie",1,"female","Trial:2",7,"m","m",1545,"9_right","32 _ 24"
"2218","Digit Symbol - Kopie",1,"female","Trial:2",8,"m","m",895,"9_right","32 _ 24"
"2219","Digit Symbol - Kopie",1,"female","Trial:2",9,"m","m",1431,"5_right","32 _ 24"
"2220","Digit Symbol - Kopie",1,"female","Trial:2",10,"m","m",1160,"1_right","32 _ 24"
"2221","Digit Symbol - Kopie",1,"female","Trial:2",11,"z","z",1926,"5_wrong4","32 _ 24"
"2222","Digit Symbol - Kopie",1,"female","Trial:2",12,"m","m",1908,"8_right","32 _ 24"
"2223","Digit Symbol - Kopie",1,"female","Trial:2",13,"z","z",1612,"6_wrong5","32 _ 24"
"2224","Digit Symbol - Kopie",1,"female","Trial:2",14,"z","z",2111,"1_wrong5","32 _ 24"
"2225","Digit Symbol - Kopie",1,"female","Trial:2",15,"m","m",2399,"8_right","32 _ 24"
"2226","Digit Symbol - Kopie",1,"female","Trial:2",16,"z","z",1938,"9_wrong4","32 _ 24"
"2227","Digit Symbol - Kopie",1,"female","Trial:2",17,"z","z",1840,"6_wrong2","32 _ 24"
"2228","Digit Symbol - Kopie",1,"female","Trial:2",18,"z","z",1282,"4_wrong1","32 _ 24"
"2229","Digit Symbol - Kopie",1,"female","Trial:2",19,"z","z",1354,"2_wrong2","32 _ 24"
"2230","Digit Symbol - Kopie",1,"female","Trial:2",20,"m","m",1567,"5_right","32 _ 24"
"2231","Digit Symbol - Kopie",1,"female","Trial:2",21,"m","m",1628,"2_right","32 _ 24"
"2232","Digit Symbol - Kopie",1,"female","Trial:2",22,"m","m",1767,"7_right","32 _ 24"
"2233","Digit Symbol - Kopie",1,"female","Trial:2",23,"z","z",1579,"1_wrong2","32 _ 24"
"2234","Digit Symbol - Kopie",1,"female","Trial:2",24,"z","z",1752,"2_wrong1","32 _ 24"
"2235","Digit Symbol - Kopie",1,"female","Trial:2",25,"m","m",1540,"4_right","32 _ 24"
"2236","Digit Symbol - Kopie",1,"female","Trial:2",26,"m","m",1962,"5_right","32 _ 24"
"2237","Digit Symbol - Kopie",1,"female","Trial:2",27,"z","z",2608,"2_wrong3","32 _ 24"
"2238","Digit Symbol - Kopie",1,"female","Trial:2",28,"m","m",1411,"3_right","32 _ 24"
"2239","Digit Symbol - Kopie",1,"female","Trial:2",29,"z","z",1678,"8_wrong4","32 _ 24"
"2240","Digit Symbol - Kopie",1,"female","Trial:2",30,"z","z",1527,"7_wrong1","32 _ 24"
"2241","Digit Symbol - Kopie",1,"female","Trial:2",31,"m","m",1086,"1_right","32 _ 24"
"2242","Digit Symbol - Kopie",1,"female","Trial:2",32,"m","m",1046,"3_right","32 _ 24"
"2243","Digit Symbol - Kopie",1,"female","Trial:2",33,"z","z",1015,"3_wrong4","32 _ 24"
"2244","Digit Symbol - Kopie",1,"female","Trial:2",34,"m","m",890,"1_right","32 _ 24"
"2245","Digit Symbol - Kopie",1,"female","Trial:2",35,"z","z",1538,"7_wrong2","32 _ 24"
"2246","Digit Symbol - Kopie",1,"female","Trial:2",36,"m","z",2120,"2_right","32 _ 24"
"2247","Digit Symbol - Kopie",1,"female","Trial:2",37,"m","m",1366,"1_right","32 _ 24"
"2248","Digit Symbol - Kopie",1,"female","Trial:2",38,"m","m",2491,"3_right","32 _ 24"
"2249","Digit Symbol - Kopie",1,"female","Trial:2",39,"m","m",1443,"4_right","32 _ 24"
"2250","Digit Symbol - Kopie",1,"female","Trial:2",40,"m","m",1677,"7_right","32 _ 24"
"2251","Digit Symbol - Kopie",1,"female","Trial:2",41,"m","m",550,"7_right","32 _ 24"
"2252","Digit Symbol - Kopie",1,"female","Trial:2",42,"z","z",1675,"9_wrong1","32 _ 24"
"2253","Digit Symbol - Kopie",1,"female","Trial:2",43,"m","m",2387,"8_right","32 _ 24"
"2254","Digit Symbol - Kopie",1,"female","Trial:2",44,"z","z",1768,"7_wrong5","32 _ 24"
"2255","Digit Symbol - Kopie",1,"female","Trial:2",45,"z","z",876,"7_wrong4","32 _ 24"
"2256","Digit Symbol - Kopie",1,"female","Trial:2",46,"m","m",885,"7_right","32 _ 24"
"2257","Digit Symbol - Kopie",1,"female","Trial:2",47,"z","z",1725,"8_wrong2","32 _ 24"
"2258","Digit Symbol - Kopie",1,"female","Trial:2",48,"m","m",1467,"6_right","32 _ 24"
"2259","Digit Symbol - Kopie",1,"female","Trial:2",49,"m","m",1980,"8_right","32 _ 24"
"2260","Digit Symbol - Kopie",1,"female","Trial:2",50,"z","z",1720,"2_wrong4","32 _ 24"
"2261","Digit Symbol - Kopie",1,"female","Trial:2",51,"z","z",2103,"6_wrong1","32 _ 24"
"2262","Digit Symbol - Kopie",1,"female","Trial:2",52,"z","z",1390,"9_wrong5","32 _ 24"
"2263","Digit Symbol - Kopie",1,"female","Trial:2",53,"z","z",1490,"1_wrong4","32 _ 24"
"2264","Digit Symbol - Kopie",1,"female","Trial:2",54,"z","z",1082,"9_wrong3","32 _ 24"
"2265","Digit Symbol - Kopie",1,"female","Trial:2",55,"z","z",1362,"5_wrong1","32 _ 24"
"2266","Digit Symbol - Kopie",1,"female","Trial:2",56,"m","m",1471,"2_right","32 _ 24"
"2267","Digit Symbol - Kopie",1,"female","Trial:2",57,"z","z",1456,"4_wrong2","32 _ 24"
"2268","Digit Symbol - Kopie",1,"female","Trial:2",58,"m","m",1105,"2_right","32 _ 24"
"2269","Digit Symbol - Kopie",1,"female","Trial:2",59,"z","z",976,"4_wrong5","32 _ 24"
"2270","Digit Symbol - Kopie",1,"female","Trial:2",60,"z","z",1756,"6_wrong3","32 _ 24"
"2271","Digit Symbol - Kopie",1,"female","Trial:2",61,"m","m",1306,"6_right","32 _ 24"
"2272","Digit Symbol - Kopie",1,"female","Trial:2",62,"z","z",2233,"8_wrong1","32 _ 24"
"2273","Digit Symbol - Kopie",1,"female","Trial:2",63,"z","z",1939,"3_wrong5","32 _ 24"
"2274","Digit Symbol - Kopie",1,"female","Trial:2",64,"z","z",961,"3_wrong1","32 _ 24"
"2275","Digit Symbol - Kopie",1,"female","Trial:2",65,"z","z",1398,"6_wrong4","32 _ 24"
"2276","Digit Symbol - Kopie",1,"female","Trial:2",66,"z","z",954,"7_wrong3","32 _ 24"
"2277","Digit Symbol - Kopie",1,"female","Trial:2",67,"m","m",1447,"9_right","32 _ 24"
"2278","Digit Symbol - Kopie",1,"female","Trial:2",68,"m","m",1912,"5_right","32 _ 24"
"2279","Digit Symbol - Kopie",1,"female","Trial:2",69,"m","m",1287,"6_right","32 _ 24"
"2280","Digit Symbol - Kopie",1,"female","Trial:2",70,"z","z",1751,"5_wrong5","32 _ 24"
"2281","Digit Symbol - Kopie",1,"female","Trial:2",71,"m","m",1269,"4_right","32 _ 24"
"2282","Digit Symbol - Kopie",1,"female","Trial:2",72,"z","z",1485,"4_wrong3","32 _ 24"
"2283","Digit Symbol - Kopie",1,"female","Trial:2",73,"z","z",1653,"8_wrong5","32 _ 24"
"2284","Digit Symbol - Kopie",1,"female","Trial:2",74,"m","m",1110,"4_right","32 _ 24"
"2285","Digit Symbol - Kopie",1,"female","Trial:2",75,"z","z",2678,"5_wrong2","32 _ 24"
"2286","Digit Symbol - Kopie",1,"female","Trial:2",76,"m","z",2079,"1_wrong1","32 _ 24"
"2287","Digit Symbol - Kopie",1,"female","Trial:2",77,"m","m",1327,"9_right","32 _ 24"
"2288","Digit Symbol - Kopie",1,"female","Trial:2",78,"m","m",1726,"6_right","32 _ 24"
"2289","Digit Symbol - Kopie",1,"female","Trial:2",79,"m","m",1485,"5_right","32 _ 24"
"2290","Digit Symbol - Kopie",1,"female","Trial:2",80,"m","m",1724,"2_right","32 _ 24"
"2291","Digit Symbol - Kopie",1,"female","Trial:2",81,"z","z",2939,"4_wrong4","32 _ 24"
"2292","Digit Symbol - Kopie",1,"female","Trial:2",82,"m","m",1074,"6_right","32 _ 24"
"2293","Digit Symbol - Kopie",1,"female","Trial:2",83,"z","z",2082,"3_wrong2","32 _ 24"
"2294","Digit Symbol - Kopie",1,"female","Trial:2",84,"z","z",1162,"5_wrong3","32 _ 24"
"2295","Digit Symbol - Kopie",1,"female","Trial:2",85,"m","m",1295,"1_right","32 _ 24"
"2296","Digit Symbol - Kopie",1,"female","Trial:2",86,"z","z",1479,"3_wrong3","32 _ 24"
"2297","Digit Symbol - Kopie",1,"female","Trial:2",87,"z","z",2384,"2_wrong5","32 _ 24"
"2298","Digit Symbol - Kopie",1,"female","Trial:2",88,"z","z",996,"1_wrong3","32 _ 24"
"2299","Digit Symbol - Kopie",1,"female","Trial:2",89,"m","m",928,"3_right","32 _ 24"
"2300","Digit Symbol - Kopie",1,"female","Trial:2",90,"m","m",670,"3_right","32 _ 24"
"2301","Digit Symbol - Kopie",1,"female","Trial:1",1,"","",NA,"2_right","33 _ 21"
"2302","Digit Symbol - Kopie",1,"female","Trial:1",2,"","",NA,"1_wrong1","33 _ 21"
"2303","Digit Symbol - Kopie",1,"female","Trial:1",3,"","",NA,"6_wrong1","33 _ 21"
"2304","Digit Symbol - Kopie",1,"female","Trial:1",4,"","",NA,"8_wrong1","33 _ 21"
"2305","Digit Symbol - Kopie",1,"female","Trial:1",5,"","",NA,"3_right","33 _ 21"
"2306","Digit Symbol - Kopie",1,"female","Trial:1",6,"","",NA,"5_right","33 _ 21"
"2307","Digit Symbol - Kopie",1,"female","Trial:1",7,"","",NA,"9_wrong3","33 _ 21"
"2308","Digit Symbol - Kopie",1,"female","Trial:1",8,"","",NA,"4_right","33 _ 21"
"2309","Digit Symbol - Kopie",1,"female","Trial:1",9,"","",NA,"4_wrong2","33 _ 21"
"2310","Digit Symbol - Kopie",1,"female","Trial:1",10,"","",NA,"1_right","33 _ 21"
"2311","Digit Symbol - Kopie",1,"female","Trial:2",1,"m","m",1003,"4_right","33 _ 21"
"2312","Digit Symbol - Kopie",1,"female","Trial:2",2,"z","z",1518,"2_wrong1","33 _ 21"
"2313","Digit Symbol - Kopie",1,"female","Trial:2",3,"z","z",1221,"5_wrong1","33 _ 21"
"2314","Digit Symbol - Kopie",1,"female","Trial:2",4,"m","m",983,"6_right","33 _ 21"
"2315","Digit Symbol - Kopie",1,"female","Trial:2",5,"m","m",843,"6_right","33 _ 21"
"2316","Digit Symbol - Kopie",1,"female","Trial:2",6,"z","z",1125,"5_wrong4","33 _ 21"
"2317","Digit Symbol - Kopie",1,"female","Trial:2",7,"z","z",972,"4_wrong5","33 _ 21"
"2318","Digit Symbol - Kopie",1,"female","Trial:2",8,"z","z",912,"7_wrong3","33 _ 21"
"2319","Digit Symbol - Kopie",1,"female","Trial:2",9,"z","m",855,"4_wrong4","33 _ 21"
"2320","Digit Symbol - Kopie",1,"female","Trial:2",10,"m","m",1208,"7_right","33 _ 21"
"2321","Digit Symbol - Kopie",1,"female","Trial:2",11,"m","m",1067,"1_right","33 _ 21"
"2322","Digit Symbol - Kopie",1,"female","Trial:2",12,"m","m",996,"7_right","33 _ 21"
"2323","Digit Symbol - Kopie",1,"female","Trial:2",13,"z","z",768,"7_wrong1","33 _ 21"
"2324","Digit Symbol - Kopie",1,"female","Trial:2",14,"m","m",804,"4_right","33 _ 21"
"2325","Digit Symbol - Kopie",1,"female","Trial:2",15,"z","z",1111,"5_wrong2","33 _ 21"
"2326","Digit Symbol - Kopie",1,"female","Trial:2",16,"z","z",670,"1_wrong4","33 _ 21"
"2327","Digit Symbol - Kopie",1,"female","Trial:2",17,"m","m",735,"1_right","33 _ 21"
"2328","Digit Symbol - Kopie",1,"female","Trial:2",18,"z","z",813,"3_wrong2","33 _ 21"
"2329","Digit Symbol - Kopie",1,"female","Trial:2",19,"m","m",864,"4_right","33 _ 21"
"2330","Digit Symbol - Kopie",1,"female","Trial:2",20,"z","z",993,"9_wrong1","33 _ 21"
"2331","Digit Symbol - Kopie",1,"female","Trial:2",21,"z","z",756,"3_wrong4","33 _ 21"
"2332","Digit Symbol - Kopie",1,"female","Trial:2",22,"z","z",1010,"6_wrong5","33 _ 21"
"2333","Digit Symbol - Kopie",1,"female","Trial:2",23,"m","m",1125,"8_right","33 _ 21"
"2334","Digit Symbol - Kopie",1,"female","Trial:2",24,"m","m",1307,"9_right","33 _ 21"
"2335","Digit Symbol - Kopie",1,"female","Trial:2",25,"z","z",1026,"2_wrong4","33 _ 21"
"2336","Digit Symbol - Kopie",1,"female","Trial:2",26,"m","m",757,"1_right","33 _ 21"
"2337","Digit Symbol - Kopie",1,"female","Trial:2",27,"m","m",1402,"9_right","33 _ 21"
"2338","Digit Symbol - Kopie",1,"female","Trial:2",28,"m","m",1116,"2_right","33 _ 21"
"2339","Digit Symbol - Kopie",1,"female","Trial:2",29,"z","z",1267,"8_wrong1","33 _ 21"
"2340","Digit Symbol - Kopie",1,"female","Trial:2",30,"m","z",1771,"5_right","33 _ 21"
"2341","Digit Symbol - Kopie",1,"female","Trial:2",31,"z","z",968,"8_wrong4","33 _ 21"
"2342","Digit Symbol - Kopie",1,"female","Trial:2",32,"m","m",877,"3_right","33 _ 21"
"2343","Digit Symbol - Kopie",1,"female","Trial:2",33,"z","z",1877,"2_wrong3","33 _ 21"
"2344","Digit Symbol - Kopie",1,"female","Trial:2",34,"m","m",670,"3_right","33 _ 21"
"2345","Digit Symbol - Kopie",1,"female","Trial:2",35,"z","m",910,"3_wrong5","33 _ 21"
"2346","Digit Symbol - Kopie",1,"female","Trial:2",36,"m","m",853,"3_right","33 _ 21"
"2347","Digit Symbol - Kopie",1,"female","Trial:2",37,"m","m",1046,"4_right","33 _ 21"
"2348","Digit Symbol - Kopie",1,"female","Trial:2",38,"z","z",1168,"7_wrong5","33 _ 21"
"2349","Digit Symbol - Kopie",1,"female","Trial:2",39,"z","z",1109,"8_wrong2","33 _ 21"
"2350","Digit Symbol - Kopie",1,"female","Trial:2",40,"m","m",836,"1_right","33 _ 21"
"2351","Digit Symbol - Kopie",1,"female","Trial:2",41,"m","m",1430,"5_right","33 _ 21"
"2352","Digit Symbol - Kopie",1,"female","Trial:2",42,"m","m",1168,"8_right","33 _ 21"
"2353","Digit Symbol - Kopie",1,"female","Trial:2",43,"m","m",837,"1_right","33 _ 21"
"2354","Digit Symbol - Kopie",1,"female","Trial:2",44,"m","m",814,"2_right","33 _ 21"
"2355","Digit Symbol - Kopie",1,"female","Trial:2",45,"m","m",1161,"6_right","33 _ 21"
"2356","Digit Symbol - Kopie",1,"female","Trial:2",46,"z","z",982,"2_wrong2","33 _ 21"
"2357","Digit Symbol - Kopie",1,"female","Trial:2",47,"z","z",770,"4_wrong2","33 _ 21"
"2358","Digit Symbol - Kopie",1,"female","Trial:2",48,"m","m",1174,"3_right","33 _ 21"
"2359","Digit Symbol - Kopie",1,"female","Trial:2",49,"z","z",1155,"7_wrong4","33 _ 21"
"2360","Digit Symbol - Kopie",1,"female","Trial:2",50,"z","z",912,"2_wrong5","33 _ 21"
"2361","Digit Symbol - Kopie",1,"female","Trial:2",51,"z","z",767,"9_wrong2","33 _ 21"
"2362","Digit Symbol - Kopie",1,"female","Trial:2",52,"z","z",756,"8_wrong5","33 _ 21"
"2363","Digit Symbol - Kopie",1,"female","Trial:2",53,"z","z",745,"1_wrong5","33 _ 21"
"2364","Digit Symbol - Kopie",1,"female","Trial:2",54,"z","z",806,"5_wrong5","33 _ 21"
"2365","Digit Symbol - Kopie",1,"female","Trial:2",55,"m","m",705,"2_right","33 _ 21"
"2366","Digit Symbol - Kopie",1,"female","Trial:2",56,"m","m",761,"7_right","33 _ 21"
"2367","Digit Symbol - Kopie",1,"female","Trial:2",57,"z","z",1222,"3_wrong3","33 _ 21"
"2368","Digit Symbol - Kopie",1,"female","Trial:2",58,"z","z",1080,"4_wrong3","33 _ 21"
"2369","Digit Symbol - Kopie",1,"female","Trial:2",59,"m","m",857,"8_right","33 _ 21"
"2370","Digit Symbol - Kopie",1,"female","Trial:2",60,"m","m",1290,"3_right","33 _ 21"
"2371","Digit Symbol - Kopie",1,"female","Trial:2",61,"z","z",914,"8_wrong3","33 _ 21"
"2372","Digit Symbol - Kopie",1,"female","Trial:2",62,"z","z",897,"6_wrong3","33 _ 21"
"2373","Digit Symbol - Kopie",1,"female","Trial:2",63,"m","m",905,"5_right","33 _ 21"
"2374","Digit Symbol - Kopie",1,"female","Trial:2",64,"m","z",735,"2_right","33 _ 21"
"2375","Digit Symbol - Kopie",1,"female","Trial:2",65,"z","z",1204,"9_wrong5","33 _ 21"
"2376","Digit Symbol - Kopie",1,"female","Trial:2",66,"m","m",1184,"9_right","33 _ 21"
"2377","Digit Symbol - Kopie",1,"female","Trial:2",67,"z","z",1187,"6_wrong1","33 _ 21"
"2378","Digit Symbol - Kopie",1,"female","Trial:2",68,"z","z",1319,"9_wrong3","33 _ 21"
"2379","Digit Symbol - Kopie",1,"female","Trial:2",69,"z","z",782,"5_wrong3","33 _ 21"
"2380","Digit Symbol - Kopie",1,"female","Trial:2",70,"z","z",906,"4_wrong1","33 _ 21"
"2381","Digit Symbol - Kopie",1,"female","Trial:2",71,"m","m",793,"6_right","33 _ 21"
"2382","Digit Symbol - Kopie",1,"female","Trial:2",72,"m","m",852,"7_right","33 _ 21"
"2383","Digit Symbol - Kopie",1,"female","Trial:2",73,"m","m",1110,"8_right","33 _ 21"
"2384","Digit Symbol - Kopie",1,"female","Trial:2",74,"z","z",1053,"1_wrong3","33 _ 21"
"2385","Digit Symbol - Kopie",1,"female","Trial:2",75,"m","m",886,"4_right","33 _ 21"
"2386","Digit Symbol - Kopie",1,"female","Trial:2",76,"m","m",1494,"9_right","33 _ 21"
"2387","Digit Symbol - Kopie",1,"female","Trial:2",77,"z","z",782,"7_wrong2","33 _ 21"
"2388","Digit Symbol - Kopie",1,"female","Trial:2",78,"z","z",1377,"9_wrong4","33 _ 21"
"2389","Digit Symbol - Kopie",1,"female","Trial:2",79,"m","m",710,"8_right","33 _ 21"
"2390","Digit Symbol - Kopie",1,"female","Trial:2",80,"m","m",949,"2_right","33 _ 21"
"2391","Digit Symbol - Kopie",1,"female","Trial:2",81,"m","m",834,"5_right","33 _ 21"
"2392","Digit Symbol - Kopie",1,"female","Trial:2",82,"z","z",1124,"1_wrong2","33 _ 21"
"2393","Digit Symbol - Kopie",1,"female","Trial:2",83,"m","m",1194,"9_right","33 _ 21"
"2394","Digit Symbol - Kopie",1,"female","Trial:2",84,"z","z",886,"6_wrong4","33 _ 21"
"2395","Digit Symbol - Kopie",1,"female","Trial:2",85,"m","m",934,"6_right","33 _ 21"
"2396","Digit Symbol - Kopie",1,"female","Trial:2",86,"m","m",956,"5_right","33 _ 21"
"2397","Digit Symbol - Kopie",1,"female","Trial:2",87,"z","z",945,"6_wrong2","33 _ 21"
"2398","Digit Symbol - Kopie",1,"female","Trial:2",88,"z","z",879,"3_wrong1","33 _ 21"
"2399","Digit Symbol - Kopie",1,"female","Trial:2",89,"m","m",639,"7_right","33 _ 21"
"2400","Digit Symbol - Kopie",1,"female","Trial:2",90,"m","z",1377,"1_wrong1","33 _ 21"
"2401","Digit Symbol - Kopie",1,"female","Trial:1",1,"","",NA,"4_right","34 _ 19"
"2402","Digit Symbol - Kopie",1,"female","Trial:1",2,"","",NA,"8_wrong1","34 _ 19"
"2403","Digit Symbol - Kopie",1,"female","Trial:1",3,"","",NA,"5_right","34 _ 19"
"2404","Digit Symbol - Kopie",1,"female","Trial:1",4,"","",NA,"1_right","34 _ 19"
"2405","Digit Symbol - Kopie",1,"female","Trial:1",5,"","",NA,"3_right","34 _ 19"
"2406","Digit Symbol - Kopie",1,"female","Trial:1",6,"","",NA,"6_wrong1","34 _ 19"
"2407","Digit Symbol - Kopie",1,"female","Trial:1",7,"","",NA,"4_wrong2","34 _ 19"
"2408","Digit Symbol - Kopie",1,"female","Trial:1",8,"","",NA,"2_right","34 _ 19"
"2409","Digit Symbol - Kopie",1,"female","Trial:1",9,"","",NA,"9_wrong3","34 _ 19"
"2410","Digit Symbol - Kopie",1,"female","Trial:1",10,"","",NA,"1_wrong1","34 _ 19"
"2411","Digit Symbol - Kopie",1,"female","Trial:2",1,"z","z",1908,"4_wrong2","34 _ 19"
"2412","Digit Symbol - Kopie",1,"female","Trial:2",2,"z","z",2395,"5_wrong5","34 _ 19"
"2413","Digit Symbol - Kopie",1,"female","Trial:2",3,"z","z",1880,"4_wrong5","34 _ 19"
"2414","Digit Symbol - Kopie",1,"female","Trial:2",4,"m","m",1128,"1_right","34 _ 19"
"2415","Digit Symbol - Kopie",1,"female","Trial:2",5,"z","z",1798,"5_wrong4","34 _ 19"
"2416","Digit Symbol - Kopie",1,"female","Trial:2",6,"z","z",1690,"6_wrong5","34 _ 19"
"2417","Digit Symbol - Kopie",1,"female","Trial:2",7,"m","m",1138,"5_right","34 _ 19"
"2418","Digit Symbol - Kopie",1,"female","Trial:2",8,"z","z",1255,"5_wrong1","34 _ 19"
"2419","Digit Symbol - Kopie",1,"female","Trial:2",9,"z","z",1593,"2_wrong4","34 _ 19"
"2420","Digit Symbol - Kopie",1,"female","Trial:2",10,"m","m",1493,"8_right","34 _ 19"
"2421","Digit Symbol - Kopie",1,"female","Trial:2",11,"m","m",1420,"8_right","34 _ 19"
"2422","Digit Symbol - Kopie",1,"female","Trial:2",12,"z","z",959,"9_wrong2","34 _ 19"
"2423","Digit Symbol - Kopie",1,"female","Trial:2",13,"m","m",1284,"4_right","34 _ 19"
